TICKER,MARKET CAP,COMNAM,SECTOR,NUM PATENTS,PATENT MCAP RATIO,PATENT FACTOR
NEU,5375950336.0,NEWMARKET CORP,Basic Materials,100,1.8601362317347123e-08,0.08987984203913019
NKE,184988172288.0,NIKE INC,Consumer Cyclical,501,2.7082812582202013e-09,0.012639070665857116
NL,251492528.0,N L INDUSTRIES INC,Industrials,1,3.976261274847895e-09,0.03521952027813245
NMG,163517344.0,NEIMAN MARCUS GROUP INC,Basic Materials,6,3.6693355293246446e-08,0.17729846456283763
NOC,69523103744.0,NORTHROP GRUMMAN CORP,Industrials,1829,2.630780131357192e-08,0.2330199345041453
NOK,18321721344.0,NOKIA CORP,Technology,6147,3.355034106559546e-07,0.24421103234697805
NOV,7811572736.0,N O V INC,Energy,59,7.55289645170885e-09,0.304083585804138
NOVA,1694237440.0,NOVAMED EYECARE INC,Technology,1,5.902360415314632e-10,0.00042962947157221157
NPK,567796800.0,NATIONAL PRESTO INDS INC,Industrials,10,1.7611934410338346e-08,0.155996761336006
NSC,52524609536.0,NORFOLK SOUTHERN CORP,Industrials,4,7.615477840455774e-11,0.0006745368518065012
NTZ,67739792.0,INDUSTRIE NATUZZI S P A,Consumer Cyclical,1,1.4762371871469579e-08,0.06889338421290178
NUE,42485899264.0,NUCOR CORP,Basic Materials,54,1.271009933541794e-09,0.0061413873945332705
NUS,956069952.0,NU SKIN ASIA PACIFIC INC,Consumer Defensive,3,3.1378457127789745e-09,0.11613920662084914
NVO,433000939520.0,NOVO NORDISK A S,Healthcare,508,1.1732076160461446e-09,0.00281468481400177
NVRO,782762944.0,N VIRO RECOVERY INC,Healthcare,1,1.2775259836520826e-09,0.003064958781802486
NVS,200959574016.0,NOVARTIS A G,Healthcare,1328,6.608294262677265e-09,0.01585419771676724
NVT,9760603136.0,NAVTEQ CORP,Industrials,62,6.352066479511456e-09,0.05626308703563677
NX,1019606528.0,QUANEX CORP,Industrials,4,3.9230819832491305e-09,0.03474848756439031
OC,13547215872.0,OWENS CORNING NEW,Industrials,3,2.2144771503940792e-10,0.001961461219792422
OCN,221174656.0,OCWEN FINANCIAL CORP,Financial Services,1,4.5213136897565695e-09,0.013663850344256996
ODC,503091264.0,OIL DRI CORP OF AMERICA,Basic Materials,7,1.391397645100035e-08,0.06723088256744648
OGE,7114194432.0,O G E ENERGY CORP,Utilities,1,1.4056405255132616e-10,0.0015705141934869598
OI,2449328640.0,O I GLASS INC,Consumer Cyclical,122,4.980956740864305e-08,0.23245246054220073
OII,2059826304.0,OCEANEERING INTERNATIONAL INC,Energy,38,1.8448157461727415e-08,0.742732527621535
OLN,6458384896.0,OLIN CORP,Basic Materials,62,9.599923355202891e-09,0.04638582809328604
ONTO,7411231232.0,ONTO INNOVATION INC,Technology,105,1.4167686409059002e-08,0.010312578692299927
ORA,4582686720.0,ORMAT TECHNOLOGIES INC,Utilities,15,3.273189051858208e-09,0.03657115578702018
ORAN,30868801536.0,ORANGE,Communication Services,496,1.6068003139725132e-08,0.001712032700972264
ORCL,284018409472.0,ORACLE CORP,Technology,2070,7.288259954163539e-09,0.005305083140405408
OSK,7018868736.0,OSHKOSH CORP,Industrials,76,1.0827955737395913e-08,0.09590803528838131
OVV,11753654272.0,OVINTIV INC,Energy,3,2.5523976889014964e-10,0.010276087413640615
OXY,51391143936.0,OCCIDENTAL PETROLEUM CORP,Energy,52,1.0118474900025235e-09,0.0407375124250869
PAR,1201281664.0,3PAR INC,Technology,12,9.989330861875205e-09,0.0072711773554388305
PAY,2193147648.0,VERIFONE HOLDINGS INC,Technology,2,9.119313065054524e-10,0.0006637896328857257
PBI,733536960.0,PITNEY BOWES INC,Industrials,974,1.3278131206912873e-06,11.761033266493795
PBR,96953589760.0,PETROLEO BRASILEIRO SA PETROBRAS,Energy,106,1.0933066043494995e-09,0.044017099235978956
PCG,45172740096.0,P G & E CORP,Utilities,4,8.854897868713074e-11,0.0009893527208610711
PD,2143847424.0,PHELPS DODGE CORP,Technology,22,1.026192431127039e-08,0.007469596583302023
PDM,905579200.0,PITT DES MOINES INC,Real Estate,1,1.1042656456773742e-09,0.0005893069257936648
PDS,783085888.0,PRECISION DRILLING CORP,Energy,27,3.447897658960239e-08,1.3881417418149693
PEAK,10695608320.0,PEAK INTERNATIONAL LTD,Real Estate,5,4.674815915472866e-10,0.000249478140208619
PEB,1741253888.0,P E CORP,Real Estate,648,3.721456155622953e-07,0.19860075291944831
PEG,30666242048.0,PUBLIC SERVICE ENTERPRISE GP INC,Utilities,1,3.260914716693232e-11,0.00036434015335800105
PFE,150363897856.0,PFIZER INC,Healthcare,1637,1.0886921816616624e-08,0.026119207793525025
PG,339297927168.0,PROCTER & GAMBLE CO,Consumer Defensive,3658,1.0781085609723685e-08,0.3990338735029319
PH,58276712448.0,PARKER HANNIFIN CORP,Industrials,446,7.65314276089207e-09,0.06778730018665376
PHG,20240852992.0,KONINKLIJKE PHILIPS ELEC N V,Healthcare,7371,3.6416449459483333e-07,0.873680206909253
PHX,120620976.0,PHOTOELECTRON CORP,Energy,14,1.1606604808105681e-07,4.67288017468027
PII,5189276160.0,POLARIS INC,Consumer Cyclical,136,2.6207894089028402e-08,0.12230761645938204
PKG,14766499840.0,PACKAGING CORP AMERICA,Consumer Cyclical,14,9.48091975193493e-10,0.004424577925882583
PKX,28104003584.0,POHANG IRON & STEEL LTD,Basic Materials,142,5.052660898493572e-09,0.024413930317909047
PLOW,711124992.0,DOUGLAS DYNAMICS INC,Consumer Cyclical,2,2.812445101071627e-09,0.013125184937272041
PNC,60679282688.0,P N C BANK CORP,Financial Services,10,1.6480089343537362e-10,0.0004980443514906902
PNM,3688325632.0,P N M RESOURCES INC,Utilities,7,1.8978801489943933e-09,0.021204907353140477
PNW,8359700480.0,PINNACLE WEST CAPITAL CORP,Utilities,30,3.5886453195031215e-09,0.04009573078872522
PPG,35058741248.0,P P G INDUSTRIES INC,Basic Materials,840,2.3959787776120443e-08,0.11577119481192463
PPL,19828633600.0,P P & L RESOURCES INC,Utilities,3,1.5129635558952483e-10,0.0016904256071404587
PRGO,3963550464.0,PERRIGO CO,Healthcare,10,2.5229904578805434e-09,0.0060529976370255895
PUK,30693187584.0,PRUDENTIAL PLC,Financial Services,3,9.774155883254905e-11,0.0002953845107735151
PX,1192961408.0,PRAXAIR INC,Financial Services,602,5.046265503334706e-07,1.5250305854948214
QGEN,9686326272.0,QIAGEN NV,Healthcare,69,7.1234437146161825e-09,0.01709011139434839
RACE,65060675584.0,DATA RACE INC,Consumer Cyclical,3,4.611080307837708e-11,0.00021519098018276967
RAMP,2296156928.0,LIVERAMP HOLDINGS INC,Technology,4,1.7420412129601623e-09,0.001268021932105603
RBC,7868946432.0,REGAL BELOIT CORP,Industrials,16,2.0333090507433256e-09,0.018009925503978407
RBOT,55159988.0,COMPUTER MOTION INC,Healthcare,7,1.2690358090723298e-07,0.3044589696969581
RCI,23691343872.0,ROGERS COMMUNICATIONS INC,Communication Services,1,4.220950932132923e-11,4.497388979931791e-06
RDN,4296137728.0,RADIAN GROUP INC,Financial Services,3,6.983016350820306e-10,0.0021103355554665235
RDY,11178902528.0,DR REDDYS LABORATORIES LTD,Healthcare,61,5.456707386723535e-09,0.013091384002111628
RES,1582788992.0,R P C INC,Energy,18,1.1372330797711284e-08,0.4578560225245076
REX,768412480.0,REXX ENVIRONMENTAL CORP,Basic Materials,2,2.602768762943569e-09,0.012576307115935671
RGR,773241408.0,STURM RUGER & CO INC,Industrials,20,2.5865143528371413e-08,0.22909911699128233
RIG,4943179264.0,SONAT OFFSHORE DRILLING INC,Energy,6,1.2137937306252626e-09,0.04886797434533923
RIO,117551570944.0,COMPANHIA VALE DO RIO DOCE,Basic Materials,6,5.1041427620378805e-11,0.00024662685311457416
RKT,27305500672.0,ROCK TENN CO,Financial Services,12,4.394718904497222e-10,0.0013281268572931104
RMD,24865902592.0,RESMED INC,Healthcare,212,8.525731137875762e-09,0.020454389857197344
ROG,2432804096.0,ROGERS CORP,Technology,1,4.110483049762179e-10,0.00029919973304133097
ROK,34903019520.0,ROCKWELL AUTOMATION INC,Industrials,762,2.183192200787561e-08,0.19337507440237173
RRX,9717533696.0,REGAL REXNORD CORP,Industrials,16,1.6465083117320224e-09,0.014583858772051608
RTX,115434610688.0,RAYTHEON TECHNOLOGIES CORP,Industrials,1688,1.4622997296386048e-08,0.12952241168479187
RYI,1109542144.0,RYERSON INC,Industrials,4,3.605090641784581e-09,0.031931896368579196
RYN,5010630656.0,RAYONIER INC NEW,Real Estate,18,3.5923621667156464e-09,0.001917114702509886
S,7873073152.0,SEARS ROEBUCK & CO,Technology,5,6.350760247578607e-10,0.0004622682413919584
SA,1025114368.0,SEABRIDGE GOLD INC,Basic Materials,3,2.926502733400377e-09,0.014140555886049844
SAFE,1621006336.0,INVIVO CORP,Real Estate,1,6.169007349271705e-10,0.00032921777204866293
SAP,181446213632.0,S A P AG,Technology,1542,8.498386211174438e-09,0.006185927188807248
SBH,1381629696.0,SMITHKLINE BEECHAM PLC,Consumer Cyclical,266,1.9252626139269086e-07,0.8984860842609173
SCHW,129366728704.0,SCHWAB CHARLES CORP NEW,Financial Services,34,2.628187350844617e-10,0.0007942638158456017
SCI,10070299648.0,S C I SYSTEMS INC,Consumer Cyclical,2,1.9860382212134152e-10,0.0009268489875939093
SCL,2057129856.0,STEPAN CO,Basic Materials,39,1.8958453150757246e-08,0.09160526769091656
SCM,306153856.0,SWISSCOM,Financial Services,59,1.9271356164137288e-07,0.5823991534898872
SCS,1423493760.0,STEELCASE INC,Industrials,299,2.1004658285260062e-07,1.860476304946179
SCX,85163896.0,STARRETT L S CO,Industrials,2,2.3484129941636302e-08,0.20800941726984387
SEM,3036107520.0,GENERAL SEMICONDUCTOR INC,Healthcare,7,2.305583696851421e-09,0.005531409215368161
SHEL,209621696512.0,SHELDAHL CO,Energy,4,1.908199421413907e-11,0.0007682511288257364
SHO,2190032896.0,SUNSTONE HOTEL INVESTORS INC NEW,Real Estate,7,3.196299020341291e-09,0.0017057500221689841
SHW,79290580992.0,SHERWIN WILLIAMS CO,Basic Materials,79,9.963352394652106e-10,0.00481418792953889
SII,812668288.0,SMITH INTERNATIONAL INC,Financial Services,472,5.808027789070071e-07,1.7552425677726442
SJM,13118337024.0,SMUCKER J M CO,Consumer Defensive,26,1.9819585327342173e-09,0.0733570457622395
SKIL,132789656.0,SKILLSOFT PUB LTD CO,Consumer Defensive,1,7.530707060495736e-09,0.27872955631251206
SKM,8379126272.0,KOREA MOBILE TELECOMM CORP,Communication Services,128,1.5276055741960778e-08,0.0016276513481288356
SKX,9502167040.0,SKECHERS U S A INC,Consumer Cyclical,3,3.1571745554159403e-10,0.0014733976461725252
SKY,4185925888.0,SKYLINE CHAMPION CORP,Consumer Cyclical,2,4.777915456490757e-10,0.002229768821343284
SLB,74551328768.0,SCHLUMBERGER LTD,Energy,2519,3.3788800838667837e-08,1.3603549028822364
SLF,29858750464.0,INVERNESS MEDICAL TECHNOLOGY INC,Financial Services,4,1.3396407879903438e-10,0.00040485249416852796
SLGN,4709341696.0,SILGAN HOLDINGS INC,Consumer Cyclical,2,4.2468780757589776e-10,0.0019819430476756173
SM,4405974528.0,SULZER MEDICA LTD,Energy,6,1.3617872645132096e-09,0.0548262719002185
SMG,3447789824.0,SCOTTS CO,Basic Materials,1,2.9004088156389895e-10,0.0014014472797802679
SMP,870910400.0,STANDARD MOTOR PRODUCTS INC,Consumer Cyclical,3,3.444671231391886e-09,0.016075672710159562
SNA,15109858304.0,SNAP ON INC,Industrials,182,1.2045116263719002e-08,0.10668896915450866
SNAP,27857088512.0,SYNAPTIC PHARMACEUTICAL CORP,Communication Services,61,2.189747861616013e-09,0.00023331585844056744
SNN,11927058432.0,SMITH & NEPHEW PLC,Healthcare,203,1.7020122870812476e-08,0.04083359221479503
SO,77281337344.0,SOUTHERN CO,Utilities,9,1.164576120097221e-10,0.001301174299411165
SOI,361548640.0,SOLUTIA INC,Energy,74,2.046750888068615e-07,8.24032678418216
SOL,150650352.0,SOLA INTERNATIONAL INC,Technology,39,2.5887758961226987e-07,0.18843553121294535
SON,5414050304.0,SONOCO PRODUCTS CO,Consumer Cyclical,4,7.38818403117667e-10,0.0034479350982831577
SONY,115565895680.0,SONY GROUP CORP,Technology,18515,1.602116255064359e-07,0.11661713477791064
SPB,2804867584.0,SPECTRUM BRANDS HOLDINGS INC NEW,Consumer Defensive,2,7.13046138580209e-10,0.02639155025421058
SPGI,138055106560.0,S & P GLOBAL INC,Financial Services,5,3.62174216121948e-11,0.00010945257567176958
SPIR,149513136.0,SPIRE CORP,Industrials,13,8.694888186948336e-08,0.770145042413078
SPOT,37499863040.0,PANAMSAT CORP NEW,Communication Services,1,2.6666764060800153e-11,2.8413220799247846e-06
SPR,3430888704.0,SPIRIT AEROSYSTEMS HOLDINGS INC,Industrials,13,3.7891057162080414e-09,0.033561799988377675
SPXC,4364414976.0,S P X CORP,Industrials,375,8.592216873558817e-08,0.7610509860773486
SR,3349713664.0,SPIRE INC,Utilities,1,2.985329793251248e-10,0.0033354920603392508
SRE,47338053632.0,SEMPRA ENERGY,Utilities,1,2.1124653915301897e-11,0.00023602456107593562
SRI,495588512.0,STONERIDGE INC,Consumer Cyclical,7,1.4124621193802006e-08,0.06591711435253436
SRL,88785576.0,SCULLY ROYALTY LTD,Financial Services,47,5.29365265366978e-07,1.5997933918652119
SRT,176714608.0,STARTEK INC,Technology,1,5.658841741029129e-09,0.004119038851983626
SSL,6004652544.0,SASOL LTD,Basic Materials,103,1.7153365535349782e-08,0.0828832726578801
ST,5457861632.0,S P S TECHNOLOGIES INC,Technology,1,1.8322194064739528e-10,0.00013336621284008697
STE,21008873472.0,STERIS CORP,Healthcare,171,8.139417862071648e-09,0.019527571708404873
STEM,639173568.0,STEMCELLS INC,Technology,9,1.4080682385163962e-08,0.010249248956091857
STK,515067904.0,STORAGE TECHNOLOGY CORP,Financial Services,351,6.81463545435749e-07,2.0594492085335014
STM,45532180480.0,S G S THOMSON MICROELECTRONICS,Technology,5406,1.1872921399787968e-07,0.08642232239451264
STN,8674795520.0,STATION CASINOS INC,Industrials,3,3.458294772578109e-10,0.0030631659856213394
STT,23955374080.0,STATE STREET BOSTON CORP,Financial Services,1,4.1744286549667606e-11,0.00012615529982684047
STZ,43434393600.0,CONSTELLATION BRANDS INC,Consumer Defensive,15,3.453484383398874e-10,0.012782175195294235
SU,40042020864.0,SUNCOR ENERGY INC,Energy,10,2.497376452093744e-10,0.01005456901879893
SUN,4744634368.0,SUNOCO INC,Energy,45,9.48439785023283e-09,0.38184684854766376
SUP,85678768.0,SUPERIOR INDUSTRIES INTL INC,Consumer Cyclical,2,2.3343006052561354e-08,0.10893768959791883
SWK,15121063936.0,STANLEY BLACK & DECKER INC,Industrials,136,8.994076116311714e-09,0.07966454522625013
SWX,4522994688.0,SOUTHWEST GAS CORP,Utilities,1,2.2109245510570894e-10,0.002470253471737418
SXI,1784940032.0,STANDEX INTERNATIONAL CORP,Industrials,23,1.2885586959595962e-08,0.11413339311725418
SYK,110239006720.0,STRYKER CORP,Healthcare,371,3.365414938310504e-09,0.008074088669489768
T,118118334464.0,A T & T CORP,Communication Services,1465,1.2402816265975216e-08,0.0013215100125916156
TAP,13337862144.0,MOLSON COORS BEVERAGE CO,Consumer Defensive,23,1.724414284064743e-09,0.06382471452351034
TARO,1562767744.0,TARO PHARM INDUSTRIES LTD,Healthcare,21,1.3437697367779815e-08,0.032238865652534046
TBI,487959104.0,TUBOSCOPE INC,Industrials,4,8.19740828116612e-09,0.0726081027453874
TDC,4192685824.0,TERADATA CORP DE,Technology,1,2.3851059725862256e-10,0.00017361051283604515
TDG,54517026816.0,TRANSDIGM GROUP INC,Industrials,3,5.502867957427827e-11,0.00048741356821912677
TDY,20096907264.0,TELEDYNE TECHNOLOGIES,Technology,54,2.6869806030667865e-09,0.0019558379620889838
TEF,22915624960.0,TELEFONICA S A,Communication Services,2,8.72766945475442e-11,9.299261009524512e-06
TEL,44012523520.0,T E CONNECTIVITY LTD,Technology,585,1.329167139744138e-08,0.009674932327035495
TEVA,11187279872.0,TEVA PHARMACEUTICAL INDS LTD,Healthcare,272,2.4313327557020644e-08,0.05833098329452466
TEX,3905419008.0,TEREX CORP NEW,Industrials,23,5.889252844031838e-09,0.05216374016351903
TFX,11963401216.0,TELEFLEX INC,Healthcare,122,1.0197768828218825e-08,0.024465835939782365
TG,168946224.0,TREDEGAR CORP,Industrials,4,2.36761728394711e-08,0.20971042690352865
TGI,923808000.0,TRIUMPH GROUP INC NEW,Industrials,1,1.0824760123315667e-09,0.00958797303086225
TISI,27389994.0,TEAM INC,Industrials,3,1.0952904918489577e-07,0.9701476593636487
TK,627550144.0,TEEKAY CORP,Energy,1,1.5934981603637399e-09,0.06415507450338101
TKO,6236043264.0,TELKONET INC,Communication Services,6,9.62148552534481e-10,0.000102516147825469
TKR,5601781248.0,TIMKEN CO,Industrials,137,2.445650658866999e-08,0.21662219109706063
TM,246598664192.0,TOYOTA MOTOR CORP,Consumer Cyclical,5228,2.1200439252702177e-08,0.09893870847011099
TMO,200152301568.0,THERMO ELECTRON CORP,Healthcare,70,3.4973367506452637e-10,0.0008390587059660153
TNC,1691305344.0,TENNANT CO,Industrials,75,4.4344446888946864e-08,0.3927785521306255
TPR,8269031424.0,TRANSPRO INC,Consumer Cyclical,12,1.451197774526682e-09,0.006772483901628066
TPX,8658491392.0,TEMPUR PEDIC INTERNATIONAL INC,Consumer Cyclical,6,6.929613634014456e-10,0.0032339283869265876
TREX,8711490560.0,TREX COMPANY INC,Industrials,2,2.2958183633731678e-10,0.0020335087614891004
TRI,63244931072.0,THOMSON REUTERS CORP,Industrials,6,9.486926301128248e-11,0.0008402993921784373
TRN,2319419648.0,TRINITY INDUSTRIES INC,Industrials,17,7.3294196738649e-09,0.06491994036294871
TRP,40287449088.0,T C ENERGY CORP,Energy,2,4.9643252309953745e-11,0.001998663462409163
TSM,531814481920.0,TAIWAN SEMICONDUCTOR MFG CO LTD,Technology,9380,1.763772954458773e-08,0.012838403436552716
TSN,18404984832.0,TYSON FOODS INC,Consumer Defensive,16,8.693297031237673e-10,0.03217598035542558
TT,54595473408.0,TRANE TECHNOLOGIES PLC,Industrials,178,3.260343557601925e-09,0.028878317621377138
TTC,9075965952.0,TORO CO,Industrials,162,1.7849339767994757e-08,0.1580995665165929
TTE,157911302144.0,AUTOTOTE CORP,Energy,10,6.332668950371238e-11,0.0025495658446419325
TTP,55069512.0,TITAN PHARMACEUTICALS INC DEL,Financial Services,3,5.447660404181537e-08,0.1646336034098063
TWI,904209984.0,TITAN INTERNATIONAL INC ILL,Industrials,4,4.4237511980403e-09,0.039183138193239826
TX,8068258304.0,TEXACO INC,Basic Materials,63,7.808376681342303e-09,0.037729261477079
TXT,15551035392.0,TEXTRON INC,Industrials,552,3.549602879072401e-08,0.31440416496169504
UA,3680004352.0,UNDER ARMOUR INC,Consumer Cyclical,8,2.1739104725928326e-09,0.010145256516822838
UAA,3680000512.0,UNDER ARMOUR INC,Consumer Cyclical,4,1.086956370510418e-09,0.005072633551587996
UBS,95627894784.0,U B S AG,Financial Services,31,3.2417319308368556e-10,0.0009796829638144154
UIS,357701664.0,UNISYS CORP,Technology,977,2.7313264050121947e-06,1.988117020153309
UL,118751846400.0,UNILEVER PLC,Consumer Defensive,1238,1.0425101061839152e-08,0.3858580303465212
UMC,20308240384.0,UNITED MICROELECTRONICS CORP,Technology,2052,1.0104272754308559e-07,0.07354842907917668
UNF,3410684672.0,UNIFIRST CORP,Industrials,2,5.863925259403165e-10,0.005193940244555562
UNH,491246157824.0,UNITED HEALTHCARE CORP,Healthcare,1,2.0356393308591994e-12,4.883775925921669e-06
UPS,138812833792.0,UNITED PARCEL SERVICE INC,Industrials,157,1.1310193424568512e-09,0.010017942965315546
USB,70081019904.0,U S BANCORP DEL,Financial Services,3,4.28075961809564e-11,0.00012936872509844986
USM,3363449856.0,UNITED STATES CELLULAR CORP,Communication Services,6,1.7838826968972657e-09,0.00019007125435743203
USNA,999532032.0,USANA HEALTH SCIENCES INC,Consumer Defensive,3,3.0014045612897376e-09,0.11108919188626196
VAL,4811083264.0,VALSPAR CORP,Energy,18,3.74136114722624e-09,0.15062916865217127
VALE,64370638848.0,COMPANHIA VALE DO RIO DOCE,Basic Materials,6,9.321019811793308e-11,0.0004503819526951004
VFC,7742660608.0,V F CORP,Consumer Cyclical,3,3.874637094257096e-10,0.0018082247510382095
VGR,1754246144.0,VECTOR GROUP LTD,Consumer Defensive,10,5.7004543143519085e-09,0.210987506094077
VHC,24713876.0,VIRNETX HOLDING CORP,Technology,2,8.092619708863151e-08,0.05890572050009934
VLO,43772043264.0,VALERO ENERGY CORP NEW,Energy,1,2.2845632175970244e-11,0.0009197771737569185
VMC,29810059264.0,VULCAN MATERIALS CO,Basic Materials,3,1.0063716993756327e-10,0.00048626830567231796
VMI,4680539136.0,VALMONT INDUSTRIES INC,Industrials,42,8.973325247290486e-09,0.0794807455205052
VSH,3344964608.0,VISHAY INTERTECHNOLOGY INC,Technology,26,7.7728774582e-09,0.0056578334767515325
VTS,651746688.0,VERITAS D G C INC,Energy,6,9.206030671842861e-09,0.3706396394569248
W,7565120512.0,WESTVACO CORP,Consumer Cyclical,303,4.005223704227489e-08,0.18691672172765636
WAB,21871732736.0,WABTEC CORP,Industrials,131,5.9894660190492924e-09,0.0530513729687346
WAT,18928918528.0,WATERS CORP,Healthcare,4,2.1131687972998179e-10,0.0005069779672269225
WEC,26010771456.0,W E C ENERGY GROUP INC,Utilities,12,4.6134733144302476e-10,0.0051546075899742356
WFC,182707814400.0,WELLS FARGO & CO NEW,Financial Services,1,5.473219650095054e-12,1.6540602871589728e-05
WGO,2181897984.0,WINNEBAGO INDUSTRIES INC,Consumer Cyclical,1,4.5831656994647097e-10,0.0021388825467460767
WHR,6530249728.0,WHIRLPOOL CORP,Consumer Cyclical,508,7.779181825494806e-08,0.36304068684355983
WIT,27960821760.0,WIPRO LTD,Technology,11,3.934076077741143e-10,0.00028635916946368107
WLK,17952555008.0,WESTLAKE CHEMICAL CORP,Basic Materials,1,5.570237771472534e-11,0.0002691480776939942
WM,70304374784.0,WASHINGTON MUTUAL INC,Industrials,1,1.4223865912645621e-11,0.0001259871269306926
WMS,10953057280.0,W M S INDUSTRIES INC,Industrials,198,1.807714457602106e-08,0.16011733534543965
WMT,411211202560.0,WAL MART STORES INC,Consumer Defensive,18,4.3773126529483625e-11,0.0016201485515187808
WNC,1246200576.0,WABASH NATIONAL CORP,Industrials,14,1.1234146629057568e-08,0.09950584925401856
WOLF,5429079040.0,WOLFSPEED INC,Technology,441,8.122924657217737e-08,0.05912630850271981
WPP,10225696768.0,WAUSAU MOSINEE PAPER CORP,Communication Services,4,3.9117138819503084e-10,4.167899411339453e-05
WRK,10911850496.0,WESTROCK CO,Consumer Cyclical,303,2.7767975753615016e-08,0.1295882422597379
WSM,13134227456.0,WILLIAMS SONOMA INC,Consumer Cyclical,2,1.5227389709063982e-10,0.0007106354039309932
WST,26503110656.0,WEST PHARMACEUTICAL SERVICES INC,Healthcare,59,2.2261537811842882e-09,0.0053408460325623935
WTS,6823872512.0,WATTS INDUSTRIES INC,Industrials,3,4.396330668142471e-10,0.003894026232517689
WWW,714201792.0,WOLVERINE WORLD WIDE INC,Consumer Cyclical,26,3.640427718221127e-08,0.16989233686452204
WY,24338233344.0,WEYERHAEUSER CO,Real Estate,327,1.3435650623368434e-08,0.007170124322792031
XOM,403274104832.0,EXXON MOBIL CORP,Energy,2741,6.796865871519009e-09,0.2736453967899492
XPER,457694848.0,XPERI CORP,Technology,188,4.107540227326308e-07,0.2989855266630194
YPF,8921292800.0,Y P F SOCIEDAD ANONIMA,Energy,5,5.60456888042056e-10,0.022564289249046663
ZBH,24803954688.0,ZIMMER BIOMET HOLDINGS INC,Healthcare,174,7.0150103960712414e-09,0.016829965098956238
ACU,146521808.0,ACME UNITED CORP,Consumer Defensive,8,5.459938086486075e-08,2.0208542280488984
ADEX,44233148.0,A D E CORP MASS,Financial Services,22,4.973645556495323e-07,1.5030841302451161
AIM,23111892.0,AIM IMMUNOTECH INC,Healthcare,1,4.326776881788821e-08,0.10380526870246572
AMBI,388009312.0,AMBI INC,Industrials,23,5.9276927869195057e-08,0.5250421988918149
APT,61613160.0,ALPHA PRO TECH LTD,Industrials,1,1.6230298851738817e-08,0.14375899872194176
ARMP,86751840.0,ARMATA PHARMACEUTICALS INC,Healthcare,14,1.6137986237525337e-07,0.38717226320448245
AULT,5750640.0,AULT INC,Industrials,1,1.738936883546875e-07,1.5402539873292005
CCEL,49140604.0,CRYO CELL INTERNATIONAL INC,Healthcare,2,4.069954044520902e-08,0.09764373914827615
CIX,252309760.0,COMPX INTERNATIONAL INC,Industrials,35,1.3871837538111882e-07,1.228690545460143
CMT,159172432.0,C M A C INVESTMENT CORP,Basic Materials,3,1.8847484845868286e-08,0.09106908041900538
COE,45125580.0,CONE MILLS CORP NC,Consumer Defensive,1,2.216037998846774e-08,0.820208890384813
CVM,136947392.0,CEL SCI CORP,Healthcare,10,7.302074069435364e-08,0.17518669937740527
DDC,,DETROIT DIESEL CORP,Consumer Defensive,13,,
DSS,18234320.0,D S S INC,Consumer Cyclical,1,5.484163928240812e-08,0.2559362519007043
ELLO,186234176.0,ELLOMAY CAPITAL LTD,Utilities,2,1.0739167444755145e-08,0.11998810927895318
ELMD,88820392.0,ELECTROMED INC,Healthcare,1,1.1258675823002448e-08,0.02701109627260334
ERC,262419920.0,ENERGY RESEARCH CORP NY,Financial Services,332,1.265147859202152e-06,3.823400055311371
ESP,48719340.0,ESPEY MANUFACTURING & ELCTRS COR,Industrials,1,2.0525729617847862e-08,0.1818055455943121
EVI,329748640.0,E V I INC,Industrials,859,2.6050145347074064e-06,23.073776064543672
EVV,1120196992.0,ENVIRONMENTAL SAFEGUARDS INC,Financial Services,2,1.7854002593143903e-09,0.005395653480787998
GENC,244050704.0,GENCOR INDUSTRIES INC,Industrials,3,1.2292527539686999e-08,0.10888040121811891
GSAT,3172999936.0,GLOBALSTAR INC,Communication Services,5,1.5757958086514125e-09,0.00016789976520457668
GTE,192154176.0,G T E CORP,Energy,10,5.2041543973522594e-08,2.095219946868471
ID,4130116.0,L 1 IDENTITY SOLUTIONS INC,Consumer Cyclical,4,9.684958001179628e-07,4.519798975871913
INTT,155056576.0,INTEST CORP,Technology,26,1.6768073093526843e-07,0.12205385431503059
ITP,3019770.0,INTERTAPE POLYMER GROUP INC,Basic Materials,10,3.3115104792749117e-06,16.00087314629554
LCTX,159255680.0,LINEAGE CELL THERAPEUTICS INC,Healthcare,15,9.418816333583832e-08,0.2259702284354035
MAG,1082566656.0,MAGNETEK INC,Basic Materials,23,2.1245804932680284e-08,0.10265751286198346
MI,5924129.0,MARSHALL & ILSLEY CORP,Consumer Cyclical,2,3.376023715891399e-07,1.5755306870454882
MLSS,43895844.0,MILESTONE SCIENTIFIC INC,Healthcare,9,2.0503079972673496e-07,0.49189680539099123
MSN,11573485.0,EMERSON RADIO CORP,Technology,2,1.728087952764444e-07,0.12578654330394975
MXC,21360674.0,MATEC CORP,Energy,6,2.808900131147547e-07,11.308779744382827
NBY,1738752.0,NOVABAY PHARMACEUTICALS INC,Healthcare,3,1.725375441696113e-06,4.139410610510931
NEWP,322469792.0,NEWPORT CORP,Basic Materials,61,1.891650055705063e-07,0.9140255713503614
NHWK,9832876.0,HARRIS COMPUTER SYSTEMS CORP,Healthcare,2,2.0339929029919628e-07,0.4879825921291731
OPTT,20576044.0,OCEAN POWER TECHNOLOGIES INC,Industrials,11,5.34602278261069e-07,4.735210912585662
