DATE,COMNAM,TICKER,PERMNO
2021-05-20,NEWEGG COMMERCE INC,NEGG,93350
1996-12-02,NEOPHARM INC,NEO,82831
2012-12-10,NEOGENOMICS INC,NEO,13704
2004-06-10,NEOGEN CORP,NEOG,75976
1997-06-18,NEW ERA OF NETWORKS INC,NEON,85026
2002-06-03,N E O N SYSTEMS INC,NEON,86780
2007-08-13,NEONODE INC,NEON,68145
2022-07-28,NEOVOLTA INC,NEOV,23236
2019-08-14,NEPHROS INC,NEPH,18899
2007-08-13,NEPTUNE TECH & BIORESOURCES INC,NEPT,92222
2018-09-21,NEPTUNE WELLNESS SOLUTIONS INC,NEPT,92222
2014-07-01,MINERVA NEUROSCIENCES INC,NERV,14822
2006-10-16,NEWTEK BUSINESS SERVICES INC,NEWT,58836
2014-11-13,NEWTEK BUSINESS SERVICES CORP,NEWT,58836
2021-02-12,NEXIMMUNE INC,NEXI,20613
1995-10-12,NEXTHEALTH INC,NEXT,75835
2006-03-22,NEXTEST SYSTEMS CORP,NEXT,91166
2017-07-25,NEXTDECADE CORP,NEXT,15293
2007-11-08,NORTHFIELD BANCORP INC,NFBK,92443
2013-01-25,NORTHFIELD BANCORP INC DE,NFBK,92443
2019-01-31,NEW FORTRESS ENERGY LLC,NFE,18368
2020-08-07,NEW FORTRESS ENERGY INC,NFE,18368
2002-05-23,NETFLIX INC,NFLX,89393
2019-04-04,N G M BIOPHARMACEUTICALS INC,NGM,18561
2020-11-19,NEOGAMES S A,NGMS,20157
1995-06-26,NATURAL HEALTH TRENDS CORP,NHTC,81728
1999-04-08,NICE SYSTEMS LTD,NICE,82830
2016-06-22,NICE LTD,NICE,82830
1995-02-07,NICKELODEON THEATER CO INC,NICK,81264
1999-05-04,NICHOLAS FINANCIAL INC,NICK,85705
1992-10-23,NUVEEN SELECT MATS MUN FD 2,NIR,78017
2020-11-16,NISUN INTL ENT DEV GP CO LTD,NISN,16524
2018-10-19,NIU TECHNOLOGIES,NIU,18206
2020-06-04,NIKOLA CORP,NKLA,17907
1999-12-01,NATIONAL BANKSHARES INC,NKSH,87505
2003-01-15,NEKTAR THERAPEUTICS,NKTR,80539
2020-07-10,NKARTA INC,NKTX,19499
2021-01-29,N L S PHARMACEUTICS LTD,NLSP,20442
2008-05-13,NILE THERAPEUTICS INC,NLTX,92686
2019-08-12,NEOLEUKIN THERAPEUTICS INC,NLTX,14535
2011-05-20,NEW MOUNTAIN FINANCE CORP,NMFC,12747
2013-11-08,N M I HOLDINGS INC,NMIH,14318
2018-01-25,NEMAURA MEDICAL INC,NMRD,17269
2017-12-15,NEWMARK GROUP INC,NMRK,17126
2000-04-07,NUMERICAL TECHNOLOGIES INC,NMTC,88178
2021-05-26,NEUROONE MEDICAL TECH CORP,NMTC,21322
1994-09-14,NEWBRIDGE NETWORKS CORP,NN,78711
2021-10-29,NEXTNAV INC,NN,22220
1994-03-15,N N BALL & ROLLER INC,NNBR,80343
2000-06-09,N N INC,NNBR,80343
2016-03-07,NANO DIMENSION LTD,NNDM,15971
2020-08-21,NANO X IMAGING LTD,NNOX,19647
2017-03-16,N I HOLDINGS INC,NODK,16638
2022-08-30,NOGIN INC,NOGN,21965
2021-03-22,INOTIV INC,NOTV,85526
1996-05-23,NOVOSTE CORP,NOVT,83535
2016-05-12,NOVANTA INC,NOVT,82261
2021-09-30,NOVA VISION ACQUISITION CORP,NOVV,21948
2021-12-27,NEW PROVIDENCE ACQ CORP II,NPAB,22582
2021-04-22,NEUROPACE INC,NPCE,21081
2021-03-25,NOBLE ROCK ACQUISITION CORP,NRAC,20850
2019-12-31,NEUROBO PHARMACEUTICALS INC,NRBO,16255
1995-05-01,N A C RE CORP,NRC,90369
2018-04-18,NATIONAL RESEARCH CORP,NRC,13935
2021-11-04,NERDWALLET INC,NRDS,22263
1990-11-15,NORTHRIM BANK,NRIM,76529
2002-01-02,NORTHRIM BANCORP INC,NRIM,76529
2020-07-24,NURIX THERAPEUTICS INC,NRIX,19566
2021-12-09,NEUROSENSE THERAPEUTICS LTD,NRSN,22583
2021-05-25,N R X PHARMACEUTICALS INC,NRXP,17134
1995-01-24,INSIGHT ENTERPRISES INC,NSIT,81220
1997-08-22,INSPIRE INSURANCE SOLUTIONS INC,NSPR,85302
2013-04-11,INSPIREMD INC,NSPR,13844
2003-10-17,NAPCO SECURITY SYSTEMS INC,NSSC,55993
2009-01-22,NAPCO SECURITY TECHNOLOGIES INC,NSSC,55993
2013-06-26,NANOSTRING TECHNOLOGIES INC,NSTG,13962
2022-01-19,N S T S BANCORP INC,NSTS,22671
1993-06-10,NORTECH SYSTEMS INC,NSYS,79322
1995-11-21,NETWORK APPLIANCE INC,NTAP,82598
2008-03-26,NETAPP INC,NTAP,82598
1999-08-12,NETSCOUT SYSTEMS INC,NTCT,87179
2000-06-30,NETEASE COM INC,NTES,88362
2012-04-12,NETEASE INC,NTES,88362
2003-07-31,NETGEAR INC,NTGR,89800
2008-06-30,NORTHERN TECHNOLOGIES INTL CORP,NTIC,77488
2016-05-06,INTELLIA THERAPEUTICS INC,NTLA,16064
1991-08-29,N T N COMMUNICATIONS INC,NTNX,76963
2016-09-30,NUTANIX INC,NTNX,16304
2015-07-02,NATERA INC,NTRA,15534
2021-10-01,NUTRIBAND INC,NTRB,22221
1999-07-01,NORTHERN TRUST CORP,NTRS,58246
1994-02-24,NETWORK LONG DISTANCE INC,NTWK,80260
1999-12-23,NETSOL INTERNATIONAL INC,NTWK,87508
2002-05-09,NETSOL TECHNOLOGIES INC,NTWK,87508
2022-05-02,NUBIA BRAND INTERNATIONAL CORP,NUBI,23113
2004-07-22,NEUROMETRIX INC,NURO,90288
2022-04-04,NUTEX HEALTH INC,NUTX,23041
2021-07-29,NUVALENT INC,NUVL,21747
2021-04-27,NUWELLIS INC,NUWE,13279
2020-06-19,NUZEE INC,NUZE,19483
2022-01-24,NORTHVIEW ACQUISITION CORP,NVAC,22674
2001-07-10,NOVAVAX INC,NVAX,82779
2015-10-02,NOVOCURE LTD,NVCR,15789
2022-02-04,NUVECTIS PHARMA INC,NVCT,22785
1999-01-22,NVIDIA CORP,NVDA,86580
2003-01-22,N V E CORP,NVEC,89655
2013-09-27,N V 5 HOLDINGS INC,NVEE,14166
2015-12-08,N V 5 GLOBAL INC,NVEE,14166
2021-10-06,NUVEI CORP,NVEI,22222
2014-01-17,NOVA LIFESTYLE INC,NVFY,14435
2015-04-17,INVIVO THERAPEUTICS HLDS CORP,NVIV,15297
2000-04-11,NOVA MEASURING INSTRUMENTS LTD,NVMI,88181
2021-07-29,NOVA LTD,NVMI,88181
2021-10-01,ENVVENO MEDICAL CORP,NVNO,17813
2021-02-23,NOVO INTEGRATED SCIENCES INC,NVOS,20614
2021-10-20,NAVITAS SEMICONDUCTOR CORP,NVTS,20381
2021-03-23,NUVVE HOLDING CORP,NVVE,19352
1990-03-28,NORTH AMERICAN VACCINE INC,NVX,76125
2001-03-28,NUVEEN CA DIVIDEND ADV MUNI FD 2,NVX,88929
2022-02-01,NOVONIX LTD,NVX,22786
2009-12-18,NORTHWEST BANCSHARES INC,NWBI,81095
2008-05-01,NORTHWESTERN CORP,NWE,90458
1998-03-02,NORWOOD FINANCIAL CORP,NWFL,85883
1997-05-30,NEWELL CO,NWL,60986
1999-03-24,NEWELL RUBBERMAID INC,NWL,60986
2016-04-18,NEWELL BRANDS INC,NWL,60986
2008-10-03,NATIONAL WESTERN LIFE INS CO,NWLI,56822
2015-10-02,NATIONAL WESTERN LIFE INS CO DE,NWLI,56822
2015-10-07,NATIONAL WESTERN LIFE GROUP INC,NWLI,56822
1995-11-30,NORTHWEST PIPE CO,NWPX,82599
2001-08-24,NEWS CORP LTD,NWS,69593
2004-11-12,NEWS CORP,NWS,90441
2004-11-12,NEWS CORP,NWS,90442
2013-07-01,NEWS CORP NEW,NWS,13964
2008-12-29,NEWS CORP,NWSA,90441
2013-07-01,NEWS CORP NEW,NWSA,13963
2022-11-14,NWTN INC,NWTN,23515
2021-12-22,NEXGEL INC,NXGL,22586
1998-09-29,NEW PLAN EXCEL REALTY TRUST INC,NXL,79542
2022-09-16,NEXALIN TECHNOLOGY INC,NXL,23423
2010-08-06,N X P SEMICONDUCTORS N V,NXPI,12084
2022-01-21,NEXTPLAT CORP,NXPL,21323
2003-11-24,NEXSTAR BROADCASTING GROUP INC,NXST,89916
2017-01-18,NEXSTAR MEDIA GROUP INC,NXST,89916
2007-03-28,ZIEGLER EXCHANGE TRADED TRUST,NXT,91844
2019-05-09,NEXTCURE INC,NXTC,18664
2000-02-23,NEXTEL PARTNERS INC,NXTP,87623
2021-07-09,NEXTPLAY TECHNOLOGIES INC,NXTP,17324
2021-03-29,NOVUS CAPITAL CORP II,NXU,20721
2022-09-21,NAYAX LTD,NYAX,23424
2008-06-05,NEW YORK MORTGAGE TRUST INC,NYMT,90214
2021-07-02,NYXOAH S A,NYXH,21748
2022-11-02,OMNIAB INC,OABI,21907
2006-11-09,ONEBEACON INSURANCE GROUP LTD,OB,91600
2021-07-23,OUTBRAIN INC,OB,21749
2020-03-09,OBLONG INC,OBLG,81761
1995-01-03,ORIENTAL BANK AND TRUST PR,OBT,11208
2011-08-25,ORBITAL CORP LTD,OBT,77155
2021-08-05,ORANGE COUNTY BANCORP INC,OBT,21861
2021-03-08,O C A ACQUISITION CORP,OCAX,20851
2011-03-31,OPTICAL CABLE CORP,OCC,83399
2018-10-05,O F S CREDIT CO INC,OCCI,18207
1996-07-03,OCEAN FINANCIAL CORP,OCFC,83774
1999-09-14,OCEANFIRST FINANCIAL CORP,OCFC,83774
2020-12-15,ORIENTAL CULTURE HOLDING LTD,OCG,20311
2019-09-30,OCUGEN INC,OCGN,15132
2017-10-18,OAKTREE SPECIALTY LENDING CORP,OCSL,92694
2014-07-25,OCULAR THERAPEUTIX INC,OCUL,14823
2020-11-06,OCUPHIRE PHARMA INC,OCUP,92665
2016-01-04,ONCOCYTE CORP,OCX,15863
1991-10-24,OLD DOMINION FREIGHT LINE INC,ODFL,77037
1991-12-11,OFFICE DEPOT INC,ODP,75573
2020-07-01,O D P CORP,ODP,75573
2007-12-19,ORION ENERGY SYSTEMS INC,OESX,92466
1999-02-16,ORTHOFIX INTERNATIONAL N V,OFIX,78756
2018-08-01,ORTHOFIX MEDICAL INC,OFIX,78756
2005-08-01,OMEGA FLEX INC,OFLX,90868
2012-11-08,O F S CAPITAL CORP,OFS,13698
2019-05-21,ORGANIGRAM HOLDINGS INC,OGI,18667
2021-12-20,OPY ACQUISITION CORP I,OHAA,22587
2017-04-07,OKTA INC,OKTA,16649
2022-05-17,OKYO PHARMA LTD,OKYO,23116
2020-08-07,OLB GROUP INC,OLB,19648
2004-12-16,CAMBRIDGE DISPLAY TECHNOLOGY INC,OLED,90485
2013-06-24,UNIVERSAL DISPLAY CORP,OLED,77610
2021-03-25,OLINK HOLDING A B,OLK,20855
2015-07-16,OLLIES BARGAIN OUTLET HLD INC,OLLI,15535
2020-11-19,OLEMA PHARMACEUTICALS INC,OLMA,20058
2021-09-30,OLAPLEX HOLDINGS INC,OLPX,21949
2020-09-15,OUTSET MEDICAL INC,OM,19653
2006-11-29,GRUPO AEROPORTUARIO DEL CENTRO N,OMAB,91617
2001-08-07,OMNICELL INC,OMCL,89110
2009-10-08,OMEROS CORP,OMER,93085
2007-07-10,ODYSSEY MARINE EXPLORATION INC,OMEX,89898
1997-10-01,OMEGA RESEARCH INC,OMGA,85486
2021-07-30,OMEGA THERAPEUTICS INC,OMGA,21750
2021-05-27,SINGULAR GENOMICS SYSTEMS INC,OMIC,21263
2021-09-02,OMNIQ CORP,OMQS,21950
2015-04-06,ON SEMICONDUCTOR CORP,ON,88182
2002-02-15,OLD NATIONAL BANCORP,ONB,12068
2019-06-10,ONCTERNAL THERAPEUTICS INC,ONCT,90031
2001-10-05,ONCOLYTICS BIOTECH INC,ONCY,89175
1999-12-17,ONDISPLAY INC,ONDS,87509
2020-12-04,ONDAS HOLDINGS INC,ONDS,20312
2020-02-07,ONEWATER MARINE INC,ONEW,19250
2022-08-26,ONFOLIO HOLDINGS INC,ONFO,23268
2013-07-25,ONCONOVA THERAPEUTICS INC,ONTX,14056
2013-07-11,ORGANOVO HOLDINGS INC,ONVO,14033
1996-03-26,ONYX ACCEPTANCE CORP,ONYX,83295
2021-12-10,ONYX ACQUISITION CO I,ONYX,22588
2021-11-30,OCEANPAL INC,OP,22329
1995-05-18,OPAL INC,OPAL,81634
2022-07-22,OPAL FUELS INC,OPAL,21265
2003-05-08,OPTIMUMBANK COM,OPBK,89741
2018-03-28,O P BANCORP,OPBK,17368
2020-02-03,OPTION CARE HEALTH INC,OPCH,83883
1995-04-13,OPEN ENVIRONMENT CORP,OPEN,81573
1998-06-17,OPENROUTE NETWORKS INC,OPEN,76683
2003-11-26,OPEN SOLUTIONS INC,OPEN,89917
2009-05-21,OPENTABLE INC,OPEN,92934
2020-12-21,OPENDOOR TECHNOLOGIES INC,OPEN,19455
2015-05-05,OPGEN INC,OPGN,15381
2004-05-11,OPTIMUMBANK HOLDINGS INC,OPHC,89741
1999-04-09,OPINION RESEARCH CORP,OPI,79725
2019-01-02,OFFICE PROPERTIES INCOME TRUST,OPI,92948
2007-06-11,OPKO HEALTH INC,OPK,82567
2000-04-25,OLD POINT FINL CORP,OPOF,88183
2018-07-27,OPERA LTD,OPRA,17971
2019-09-26,OPORTUN FINANCIAL CORP,OPRT,18958
2018-06-22,OPTIMIZERX CORP,OPRX,17895
1999-09-20,OPTICARE HEALTH SYSTEMS INC,OPT,87148
2020-10-16,OPTHEA LTD,OPT,19982
1992-04-15,OPTION CARE INC,OPTN,77517
2017-10-13,OPTINOSE INC,OPTN,16992
1993-04-12,OPTEK TECHNOLOGY INC,OPTX,11539
1994-05-13,OPTEX BIOMEDICAL INC,OPTX,80561
1999-10-01,NETOPTIX CORP,OPTX,38085
2004-05-06,ORIGEN FINANCIAL INC,ORGN,90189
2021-06-25,ORIGIN MATERIALS INC,ORGN,19808
2018-12-17,ORGANOGENESIS HOLDINGS INC,ORGO,16522
2018-03-13,ORGENESIS INC,ORGS,17370
2020-04-24,ORIC PHARMACEUTICALS INC,ORIC,19353
1993-04-23,O REILLY AUTOMOTIVE INC,ORLY,79103
2010-12-30,O REILLY AUTOMOTIVE INC NEW,ORLY,79103
2013-02-11,ORAMED PHARMACEUTICALS INC,ORMP,13798
2009-04-28,ORRSTOWN FINANCIAL SERVICES INC,ORRF,92919
2018-10-31,ORCHARD THERAPEUTICS PLC,ORTX,18208
2022-12-07,PROSOMNUS INC,OSA,23627
1993-11-12,OLD SECOND BANCORP INC,OSBC,79851
1997-10-02,O S I SYSTEMS INC,OSIS,85488
2018-06-04,ONESPAN INC,OSPN,88203
2018-02-01,ONE STOP SYSTEMS INC,OSS,17327
2002-01-02,AUSTRIA FUND INC,OST,75806
2022-04-27,OSTIN TECHNOLOGY GROUP CO LTD,OST,23046
2000-10-02,ORASURE TECHNOLOGIES INC,OSUR,10860
2019-03-21,ONESPAWORLD HOLDINGS LTD,OSW,18423
2000-04-05,ORATEC INTERVENTIONS INC DEL,OTEC,88185
2021-07-19,OCEANTECH ACQUISITIONS I CORP,OTEC,21752
1999-02-19,OPEN TEXT CORP,OTEX,82833
2018-12-04,OUTLOOK THERAPEUTICS INC,OTLK,16104
2021-05-20,OATLY GROUP A B,OTLY,21324
2020-07-07,ONTRAK INC,OTRK,16670
2001-04-10,OTTER TAIL CORP,OTTR,60098
1996-02-09,OHIO VALLEY BANC CORP,OVBC,83155
1995-06-01,OVID TECHNOLOGIES INC,OVID,80615
2017-05-05,OVID THERAPEUTICS INC,OVID,16709
2009-01-15,OAK VALLEY BANCORP,OVLY,92878
2014-05-09,OXBRIDGE RE HOLDINGS LTD,OXBR,14661
2011-01-20,OXFORD LANE CAPITAL CORP,OXLC,12505
2018-03-23,OXFORD SQUARE CAPITAL CORP,OXSQ,89921
2021-10-06,OXUS ACQUISITION CORP,OXUS,22224
2018-07-16,BANK O Z K,OZK,85198
1996-09-25,PAN AM CORP FLA,PAA,83975
1998-11-18,PLAINS ALL AMERN PIPELINE L P,PAA,89858
2010-10-27,PACIFIC BIOSCIENCES CALIF INC,PACB,12360
2013-10-16,PLAINS G P HOLDINGS LP,PAGP,14215
2014-04-11,PHIBRO ANIMAL HEALTH CORP,PAHC,14603
2021-04-28,PALISADE BIO INC,PALI,92252
2021-08-03,PALTALK INC,PALT,21863
1996-04-11,UNIVERSAL DISPLAY CORP,PANL,77610
2014-10-03,PANGAEA LOGISTICS SOLUTIONS LTD,PANL,14353
2012-07-20,PALO ALTO NETWORKS INC,PANW,13511
1996-01-23,PARAMOUNT FINANCIAL CORP,PARA,82834
2022-02-17,PARAMOUNT GLOBAL,PARA,76226
2022-02-17,PARAMOUNT GLOBAL,PARAA,75104
2020-02-28,PASSAGE BIO INC,PASG,19251
1990-09-25,PHOENIX ADVANCED TECHNOLOGY INC,PATI,11437
1996-12-20,PATIENT INFOSYSTEMS INC,PATI,84324
2015-02-02,NEW PATRIOT TRANSPORT HLDG INC,PATI,15144
2015-02-06,PATRIOT TRANSPORT HLDG INC NEW,PATI,15144
2004-06-10,PATRICK INDUSTRIES INC,PATK,61496
2016-07-27,PAVMED INC,PAVM,16181
1997-11-24,PAXSON COMMUNICATIONS CORP,PAX,81097
2007-12-03,PROSPECT ACQUISITION CORP,PAX,92502
2021-01-22,PATRIA INVESTMENTS LTD,PAX,20445
2021-06-28,PAYONEER GLOBAL INC,PAYO,21576
2019-04-29,PAYSIGN INC,PAYS,18058
1999-07-01,PAYCHEX INC,PAYX,61621
2021-11-26,PHOENIX BIOTECH ACQ CORP,PBAX,22332
2021-07-15,PB BANKSHARES INC,PBBK,21753
2019-07-18,PIONEER BANCORP INC,PBFS,18847
1997-05-27,OSWEGO CITY SAVINGS BANK,PBHC,84825
1998-01-09,PATHFINDER BANCORP INC,PBHC,84825
2014-10-17,PATHFINDER BANCORP INC MD,PBHC,84825
2020-12-02,PANBELA THERAPEUTICS INC,PBLA,19650
2022-06-16,PANBELA THERAPEUTICS INC NEW,PBLA,19650
2013-10-04,POTBELLY CORP,PBPB,14258
2019-04-02,POWERBRIDGE TECHNOLOGIES CO LTD,PBTS,18562
2012-10-19,PUMA BIOTECHNOLOGY INC,PBYI,13621
2004-06-10,PACCAR INC,PCAR,60506
2018-08-10,PACIFIC CITY FINANCIAL CORP,PCB,18052
2019-07-03,P C B BANCORP,PCB,18052
2001-08-24,POTLATCH CORP,PCH,49744
2006-02-03,POTLATCH CORP NEW,PCH,49744
2018-02-23,POTLATCHDELTIC CORP,PCH,49744
2011-02-03,PACIRA PHARMACEUTICALS INC,PCRX,12583
2019-04-12,PACIRA BIOSCIENCES INC,PCRX,12583
1999-09-28,AIRGATE P C S INC,PCSA,87248
2020-10-02,PROCESSA PHARMACEUTICALS INC,PCSA,19985
2021-03-18,PURECYCLE TECHNOLOGIES INC,PCT,19489
1999-10-19,P C TEL INC,PCTI,87361
2020-06-08,PCTEL INC,PCTI,87361
1996-03-27,PARTY CITY CORP,PCTY,83299
2014-03-19,PAYLOCITY HOLDING CORP,PCTY,14547
2020-06-12,VAXCYTE INC,PCVX,19484
2004-06-22,PURE CYCLE CORP,PCYO,64742
1992-10-28,PATTERSON DENTAL CO,PDCO,78034
2004-07-01,PATTERSON COMPANIES INC,PDCO,78034
2018-07-26,PINDUODUO INC,PDD,17972
1991-03-01,PRO DEX INC,PDEX,10550
1994-05-31,PRO DEX INC COLO,PDEX,10550
2001-07-27,P D F SOLUTIONS INC,PDFS,89044
2017-10-02,P D L COMMUNITY BANCORP,PDLB,16995
2022-01-28,PONCE FINANCIAL GROUP INC,PDLB,16995
2019-03-18,P D S BIOTECHNOLOGY CORP,PDSB,15784
1999-09-07,PEOPLES BANCORP NC INC NEW,PEBK,90983
1993-02-10,PEOPLES BANCORP INC,PEBO,78903
2021-07-15,PHILLIPS EDISON & COMPANY INC,PECO,21597
1996-07-19,PEGASYSTEMS INC,PEGA,83779
2021-12-20,PROJECT ENERGY REIM ACQ CORP,PEGR,22591
2022-03-29,PINEAPPLE HOLDINGS INC,PEGY,25452
2022-04-14,PINEAPPLE ENERGY INC,PEGY,25452
1994-05-26,PENN NATIONAL GAMING INC,PENN,80563
2022-08-05,PENN ENTERTAINMENT INC,PENN,80563
2002-01-02,PEPSICO INC,PEP,13856
2022-05-06,PEPGEN INC,PEPG,23117
2021-12-09,PEPPERLIME HEALTH ACQ CORP,PEPL,22594
1995-03-31,PERIPHONICS CORP,PERI,81503
2011-11-10,PERION NETWORK LTD,PERI,91082
1992-12-08,PERMA FIX ENVIRONMENTAL SVCS INC,PESI,78189
2022-08-10,WAG GROUP CO,PET,21923
2017-07-21,PETIQ INC,PETQ,16827
1992-03-12,PET PRODUCTS INC,PETS,77406
2004-01-23,PETMED EXPRESS INC,PETS,90012
2021-08-11,PETVIVO HOLDINGS INC,PETV,21866
2017-09-21,T D H HOLDINGS INC,PETZ,16931
1996-04-30,PHILIP ENVIRONMENTAL INC,PEV,78923
1997-05-23,PHILIP SERVICES CORP,PEV,78923
2022-06-08,PHOENIX MOTOR INC,PEV,23193
1990-06-04,PIONEER FED BANCORP INC,PFBC,76192
2005-02-15,PREFERRED BANK LOS ANGELES,PFBC,90603
1998-02-18,P M C C FINANCIAL CORP,PFC,85791
2020-06-22,PREMIER FINANCIAL CORP,PFC,79382
1992-10-30,PENNCORP FINANCIAL GROUP INC,PFG,78041
2001-10-23,PRINCIPAL FINANCIAL GROUP INC,PFG,89195
2014-03-27,PROFIRE ENERGY INC,PFIE,14548
2000-03-01,P & F INDUSTRIES INC,PFIN,44230
2014-04-02,PEOPLES FINANCIAL SERVICES CORP,PFIS,14604
2012-08-10,PERFORMANT FINANCIAL CORP,PFMT,13559
2021-09-10,PORTAGE FINTECH ACQ CORP,PFTA,21954
1999-01-06,PILGRIM AMERICA CAPITAL CORP,PFX,77416
1999-06-21,PILGRIM CAPITAL CORP,PFX,77416
2021-01-04,PHENIXFIN CORP,PFX,12528
2000-11-01,PEAPACK GLADSTONE FINANCIAL CORP,PGC,88820
1997-08-07,PROGENITOR INC,PGEN,85313
2020-02-03,PRECIGEN INC,PGEN,14072
2019-10-25,PROGYNY INC,PGNY,18968
1994-12-01,GLOBAL TOTAL RETURN FUND INC,PGY,70017
2022-06-23,PAGAYA TECHNOLOGIES LTD,PGY,23194
1990-11-19,PHARMACONTROL CORP,PHAR,62472
1998-12-03,PHARMANETICS INC,PHAR,82688
2020-12-23,PHARMING GROUP N V,PHAR,20314
2019-10-25,PHANTHOM PHARMACEUTICALS INC,PHAT,19017
2018-11-19,PHIO PHARMACEUTICALS CORP,PHIO,14468
2018-12-28,PHUNWARE INC,PHUN,16400
2021-02-05,PHARVARIS N V,PHVS,20615
1993-04-02,PREMDOR INC,PI,79146
2016-07-21,IMPINJ INC,PI,16182
2000-08-18,PECO II INC,PIII,88554
2021-12-06,P3 HEALTH PARTNERS INC,PIII,21044
1999-11-30,WATER PIK TECHNOLOGIES,PIK,87449
2021-11-11,KIDPIK CORP,PIK,22333
2013-09-26,PREMIER INC,PINC,14169
2015-06-30,PIERIS PHARMACEUTICALS INC,PIRS,15433
2017-06-30,SHIFTPIXY INC,PIXY,16795
2002-11-21,PARKE BANK,PKBK,89573
2005-06-01,PARKE BANCORP INC,PKBK,89573
1998-06-16,PARK OHIO HOLDINGS CORP,PKOH,61269
1990-04-19,PHOTRONICS INC,PLAB,11154
2022-05-04,PATRIA LATIN AMER OPP ACQ CORP,PLAO,23118
2004-11-19,PORTALPLAYER INC,PLAY,90459
2014-10-10,DAVE & BUSTERS ENTERTAINMENT INC,PLAY,15014
2005-05-18,PLUMAS BANCORP,PLBC,90710
2021-02-11,PLBY GROUP INC,PLBY,19644
1997-09-19,CHILDRENS PLACE RTL STORES INC,PLCE,85390
2014-06-18,CHILDRENS PLACE INC,PLCE,85390
1992-10-05,PALL CORP,PLL,35051
2018-12-13,PIEDMONT LITHIUM LTD,PLL,17820
2021-05-18,PIEDMONT LITHIUM INC,PLL,21325
2021-05-06,PLUM ACQUISITION CORP I,PLMI,21326
2019-04-17,PALOMAR HOLDINGS INC,PLMR,18563
2001-09-18,PREFORMED LINE PRODUCTS CO,PLPC,89141
1999-10-07,PLANETRX COM INC,PLRX,87336
2020-06-03,PLIANT THERAPEUTICS INC,PLRX,19485
1991-06-11,PULSE ENGINEERING INC,PLSE,76696
2016-05-18,PULSE BIOSCIENCES INC,PLSE,16066
2021-01-15,PLAYTIKA HOLDING CORP,PLTK,20447
1997-10-14,PALATIN TECHNOLOGIES INC,PLTN,79702
1990-09-14,COMPONENTGUARD INC,PLUG,11695
1999-10-29,PLUG POWER INC,PLUG,87337
2022-07-26,PLURI INC,PLUR,92468
1996-11-01,ROOM PLUS INC,PLUS,84246
1999-11-01,EPLUS INC,PLUS,84234
2004-06-10,PLEXUS CORP,PLXS,10032
2017-03-13,PLAYA HOTELS & RESORTS N V,PLYA,16641
2021-08-10,PHARMACYTE BIOTECH INC,PMCB,21867
1995-04-27,PSYCHEMEDICS CORP,PMD,11043
2021-04-12,PRIVETERRA ACQUISITION CORP,PMGM,21086
1992-11-20,PUTNAM NEW YORK INV GR MUNI TR,PMN,78094
2022-07-08,PROMIS NEUROSCIENCES INC,PMN,23244
1994-08-12,P M T SERVICES INC,PMTS,80836
2015-10-09,C P I CARD GROUP INC,PMTS,15793
2020-09-25,P M V PHARMACEUTICALS INC,PMVP,19682
1994-08-31,PATRIOT NATIONAL BANK CONN,PNBK,80837
1999-12-01,PATRIOT NATIONAL BANCORP INC,PNBK,80837
2002-05-28,PINNACLE FINANCIAL PARTNERS INC,PNFP,89395
1990-05-25,PRIMEENERGY CORP,PNRG,46923
2019-01-04,PRIMEENERGY RESOURCES CORP,PNRG,46923
1992-04-03,PRINTRON,PNT,77492
1994-05-18,PENNSYLVANIA ENTERPRISES INC,PNT,62010
2021-07-01,POINT BIOPHARMA GLOBAL INC,PNT,19573
2019-10-01,PENNANT GROUP INC,PNTG,18913
2019-06-14,PREDICTIVE ONCOLOGY INC,POAI,15645
1990-04-18,PORTS OF CALL INC,POCI,10038
1990-05-21,P O C I INC,POCI,10038
1992-01-16,PRECISION OPTICS CORP INC,POCI,77263
2007-05-15,INSULET CORP,PODD,92050
2022-03-14,POET TECHNOLOGIES INC,POET,22909
2016-12-07,POLAR POWER INC,POLA,16528
1991-02-01,POSEIDON POOLS OF AMERICA INC,POOL,11640
1995-10-13,S C P POOL CORP,POOL,82515
2006-05-17,POOL CORP,POOL,82515
1997-12-12,POWER INTEGRATIONS INC,POWI,85710
2004-06-10,POWELL INDUSTRIES INC,POWL,63715
2020-12-01,AMMO INC,POWW,85399
2002-08-26,PACIFIC PREMIER BANCORP INC,PPBI,85020
2020-12-22,PURPLE BIOTECH LTD,PPBT,15846
2003-11-24,PILGRIMS PRIDE CORP,PPC,70965
2009-12-29,PILGRIMS PRIDE CORP NEW,PPC,93179
2021-10-04,P H P VENTURES ACQUISITION CORP,PPHP,22228
2017-03-21,PERMA PIPE INTL HOLDINGS INC,PPIH,76052
1991-11-12,PACIFIC PHYSICIAN SERVICES INC,PPSI,77111
2013-09-19,PIONEER POWER SOLUTIONS INC,PPSI,14172
2021-02-18,PERPETUA RESOURCES CORP,PPTA,20617
2022-03-04,PAPAYA GROWTH OPP CORP I,PPYA,22910
2002-11-08,PORTFOLIO RECOVERY ASSOCIATES IN,PRAA,89574
2014-11-04,P R A GROUP INC,PRAA,89574
2020-10-16,PRAXIS PRECISION MEDICINES INC,PRAX,19986
2020-12-24,PORCH GROUP INC,PRCH,19196
1994-02-10,PROCEPT INC,PRCT,80265
